wl1,a,b,c,d,e,f,h,g,j
3996.748,-0.002,0.5218,0.0297,0.9924,0.8467,0.00445,0.7012,0.004584,0.4244
3997.23,-0.001779,0.522,0.02973,0.9925,0.8467,0.004348,0.7012,0.004678,0.4245
3997.712,-0.001552,0.5223,0.02997,0.9929,0.8467,0.004347,0.7013,0.004838,0.4248
3998.194,-0.001387,0.5224,0.03049,0.9935,0.8467,0.004483,0.7015,0.005054,0.4251
3998.676,-0.001283,0.5225,0.03102,0.9941,0.8468,0.004631,0.7018,0.005242,0.4253
3999.158,-0.001218,0.5226,0.03151,0.9947,0.8469,0.004758,0.7021,0.00539,0.4255
3999.64,-0.001197,0.5227,0.03186,0.9952,0.8471,0.004842,0.7023,0.005416,0.4256
4000.123,-0.00118,0.5227,0.03201,0.9954,0.8473,0.0049,0.7024,0.005299,0.4256
4000.605,-0.001151,0.5227,0.03189,0.9954,0.8476,0.004999,0.7026,0.005034,0.4254
4001.087,-0.001119,0.5228,0.03169,0.9953,0.8478,0.005149,0.7029,0.004762,0.4252
4001.569,-0.001092,0.5228,0.03144,0.9951,0.8479,0.005335,0.7032,0.004497,0.425
4002.051,-0.001111,0.5228,0.03112,0.9949,0.848,0.005522,0.7035,0.004297,0.4249
4002.533,-0.001193,0.5227,0.03079,0.9947,0.848,0.005642,0.7038,0.00419,0.4249
4003.015,-0.001347,0.5226,0.03054,0.9945,0.848,0.005514,0.7037,0.004246,0.425
4003.497,-0.001487,0.5224,0.03039,0.9945,0.848,0.00525,0.7036,0.004351,0.4252
4003.979,-0.001546,0.5224,0.03035,0.9945,0.8481,0.004936,0.7034,0.004457,0.4254
4004.462,-0.001515,0.5224,0.03036,0.9946,0.8483,0.004674,0.7033,0.004526,0.4255
4004.944,-0.001373,0.5226,0.0304,0.9948,0.8485,0.004535,0.7032,0.004528,0.4256
4005.426,-0.001153,0.5228,0.03044,0.9949,0.8488,0.004503,0.7033,0.004475,0.4256
4005.908,-9.37E-04,0.523,0.03041,0.995,0.8492,0.004648,0.7036,0.004325,0.4255
4006.39,-8.52E-04,0.5231,0.03035,0.995,0.8495,0.004751,0.7038,0.004189,0.4255
4006.872,-8.69E-04,0.5231,0.0303,0.995,0.8498,0.004781,0.7039,0.004092,0.4255
4007.354,-0.001018,0.523,0.03028,0.9951,0.8501,0.00471,0.704,0.004079,0.4255
4007.836,-0.00125,0.5227,0.03032,0.9953,0.8504,0.004564,0.704,0.004172,0.4257
4008.319,-0.001492,0.5225,0.03041,0.9954,0.8508,0.004403,0.7039,0.004348,0.4259
4008.801,-0.001661,0.5223,0.03055,0.9957,0.8511,0.00429,0.7039,0.004587,0.4263
4009.283,-0.001635,0.5224,0.03075,0.996,0.8512,0.004248,0.704,0.004764,0.4265
4009.765,-0.001573,0.5224,0.03097,0.9963,0.8513,0.004208,0.7041,0.004887,0.4267
4010.247,-0.001457,0.5226,0.03128,0.9967,0.8513,0.004142,0.7041,0.004928,0.4268
4010.729,-0.001346,0.5227,0.03175,0.9973,0.8512,0.003968,0.7041,0.004861,0.4268
4011.211,-0.001284,0.5228,0.03235,0.998,0.8509,0.003713,0.7039,0.004762,0.4268
4011.693,-0.001291,0.5228,0.03293,0.9986,0.8506,0.003414,0.7037,0.004673,0.4268
4012.175,-0.001313,0.5227,0.03343,0.9992,0.8503,0.003132,0.7036,0.004621,0.4268
4012.658,-0.001311,0.5228,0.03362,0.9995,0.8501,0.002955,0.7035,0.004614,0.4269
4013.14,-0.001238,0.5228,0.03335,0.9994,0.8502,0.002979,0.7037,0.004614,0.427
4013.622,-0.001129,0.523,0.03297,0.9991,0.8503,0.003064,0.7039,0.004606,0.427
4014.104,-9.85E-04,0.5231,0.03237,0.9986,0.8507,0.00332,0.7042,0.004529,0.427
4014.586,-8.92E-04,0.5232,0.03193,0.9982,0.8512,0.003636,0.7047,0.00437,0.427
4015.068,-8.29E-04,0.5233,0.0316,0.998,0.8517,0.003939,0.7051,0.00419,0.4269
4015.55,-8.69E-04,0.5232,0.0316,0.9981,0.8521,0.004159,0.7054,0.003991,0.4267
4016.032,-9.73E-04,0.5231,0.03177,0.9984,0.8523,0.004246,0.7056,0.003828,0.4266
4016.515,-0.001097,0.523,0.03197,0.9987,0.8525,0.004232,0.7057,0.003709,0.4266
4016.997,-0.001187,0.523,0.03204,0.9988,0.8524,0.004081,0.7057,0.003683,0.4266
4017.479,-0.001212,0.5229,0.03194,0.9988,0.8523,0.00389,0.7056,0.003715,0.4268
4017.961,-0.001158,0.523,0.03167,0.9986,0.8521,0.003707,0.7056,0.003797,0.4269
4018.443,-0.00104,0.5231,0.0313,0.9984,0.8519,0.003575,0.7056,0.003908,0.4271
4018.925,-8.96E-04,0.5233,0.03102,0.9982,0.8518,0.003574,0.7057,0.004022,0.4273
4019.407,-7.91E-04,0.5234,0.03094,0.9982,0.8518,0.003658,0.7059,0.004109,0.4275
4019.889,-7.50E-04,0.5234,0.03109,0.9985,0.852,0.003801,0.7061,0.004158,0.4276
4020.371,-7.67E-04,0.5234,0.03144,0.9989,0.8522,0.003974,0.7064,0.004165,0.4277
4020.854,-8.25E-04,0.5234,0.03194,0.9995,0.8525,0.004123,0.7067,0.00411,0.4277
4021.336,-8.65E-04,0.5233,0.03241,1,0.8528,0.004207,0.7069,0.004015,0.4277
4021.818,-8.39E-04,0.5234,0.03267,1,0.853,0.004158,0.707,0.003894,0.4276
4022.3,-7.56E-04,0.5235,0.03269,1.001,0.8531,0.003985,0.7069,0.003781,0.4276
4022.782,-6.57E-04,0.5236,0.0325,1,0.8531,0.003682,0.7067,0.003705,0.4276
4023.264,-5.49E-04,0.5237,0.03225,1,0.853,0.003332,0.7065,0.003641,0.4276
4023.746,-5.62E-04,0.5237,0.03197,1,0.8529,0.002912,0.7062,0.003668,0.4277
4024.228,-6.85E-04,0.5236,0.03181,1,0.8528,0.002537,0.7059,0.003745,0.4279
4024.711,-9.19E-04,0.5233,0.03181,1,0.8529,0.002269,0.7058,0.003859,0.428
4025.193,-0.001215,0.5231,0.03196,1,0.8531,0.002216,0.7058,0.003979,0.4282
4025.675,-0.001477,0.5228,0.0321,1.001,0.8533,0.002311,0.7061,0.004074,0.4284
4026.157,-0.001682,0.5226,0.03219,1.001,0.8535,0.002506,0.7064,0.004142,0.4286
4026.639,-0.001742,0.5226,0.03215,1.001,0.8537,0.002828,0.7068,0.004168,0.4287
4027.121,-0.001733,0.5226,0.03206,1.001,0.8537,0.003163,0.7073,0.00418,0.4287
4027.603,-0.001668,0.5226,0.03194,1.001,0.8537,0.003501,0.7077,0.004187,0.4288
4028.085,-0.001535,0.5228,0.03185,1.001,0.8537,0.003807,0.7081,0.004193,0.4289
4028.567,-0.001371,0.523,0.0318,1.001,0.8536,0.004056,0.7085,0.004203,0.429
4029.05,-0.001165,0.5232,0.03176,1.001,0.8536,0.004222,0.7088,0.004214,0.4291
4029.532,-9.33E-04,0.5234,0.03171,1.001,0.8536,0.004351,0.709,0.004228,0.4292
4030.014,-6.72E-04,0.5237,0.03157,1.001,0.8538,0.004392,0.7092,0.004232,0.4293
4030.496,-4.20E-04,0.5239,0.03138,1.001,0.854,0.004435,0.7094,0.004237,0.4293
4030.978,-2.59E-04,0.5241,0.03115,1.001,0.8543,0.00448,0.7095,0.004214,0.4294
4031.46,-2.43E-04,0.5241,0.03094,1.001,0.8547,0.00454,0.7097,0.004139,0.4294
4031.942,-3.07E-04,0.5241,0.03074,1.001,0.8551,0.004608,0.7099,0.004031,0.4294
4032.424,-5.06E-04,0.5239,0.03059,1,0.8556,0.004668,0.7101,0.003851,0.4293
4032.906,-8.01E-04,0.5236,0.0305,1.001,0.8561,0.004687,0.7102,0.003589,0.4291
4033.389,-0.001081,0.5233,0.03054,1.001,0.8565,0.004618,0.7103,0.003276,0.4288
4033.871,-0.00129,0.5231,0.03062,1.001,0.857,0.004512,0.7103,0.002976,0.4286
4034.353,-0.001407,0.523,0.03078,1.001,0.8573,0.00436,0.7102,0.002706,0.4284
4034.835,-0.001377,0.5231,0.03101,1.001,0.8576,0.004148,0.7102,0.002537,0.4283
4035.317,-0.001238,0.5232,0.03122,1.002,0.8577,0.003887,0.71,0.002509,0.4284
4035.799,-0.00107,0.5234,0.03136,1.002,0.8578,0.003594,0.7098,0.002585,0.4285
4036.281,-9.18E-04,0.5235,0.03138,1.002,0.8578,0.003268,0.7096,0.002761,0.4288
4036.763,-8.11E-04,0.5237,0.03128,1.002,0.8578,0.002923,0.7094,0.002991,0.4291
4037.246,-7.83E-04,0.5237,0.03105,1.002,0.8577,0.002615,0.7092,0.003249,0.4294
4037.728,-7.86E-04,0.5237,0.03082,1.002,0.8576,0.002359,0.7091,0.003488,0.4297
4038.21,-7.96E-04,0.5237,0.03068,1.002,0.8574,0.00225,0.7091,0.003661,0.43
4038.692,-7.88E-04,0.5237,0.03062,1.002,0.8572,0.002216,0.7092,0.003799,0.4302
4039.174,-7.31E-04,0.5238,0.03078,1.002,0.8571,0.002356,0.7094,0.003806,0.4303
4039.656,-6.43E-04,0.5239,0.03104,1.002,0.857,0.002559,0.7098,0.003723,0.4303
4040.138,-5.47E-04,0.524,0.03132,1.003,0.857,0.002765,0.7101,0.003531,0.4302
4040.62,-4.71E-04,0.5241,0.03152,1.003,0.8571,0.002912,0.7103,0.003288,0.43
4041.102,-4.56E-04,0.5241,0.03151,1.003,0.8573,0.00295,0.7105,0.003019,0.4298
4041.585,-5.17E-04,0.524,0.03124,1.003,0.8576,0.002891,0.7106,0.002786,0.4297
4042.067,-6.41E-04,0.5239,0.03076,1.003,0.858,0.002801,0.7106,0.00263,0.4296
4042.549,-7.90E-04,0.5238,0.0302,1.002,0.8584,0.002748,0.7107,0.002551,0.4296
4043.031,-9.38E-04,0.5236,0.02963,1.002,0.8587,0.002766,0.7108,0.002532,0.4296
4043.513,-0.00104,0.5235,0.02918,1.001,0.8589,0.002918,0.7111,0.00258,0.4298
4043.995,-0.001026,0.5236,0.02907,1.001,0.859,0.003212,0.7115,0.002672,0.4299
4044.477,-9.25E-04,0.5237,0.02923,1.002,0.859,0.003532,0.7119,0.002767,0.4301
4044.959,-7.59E-04,0.5238,0.02963,1.002,0.8588,0.00374,0.7122,0.002848,0.4303
4045.442,-6.03E-04,0.524,0.03003,1.003,0.8587,0.003899,0.7125,0.002926,0.4304
4045.924,-4.78E-04,0.5241,0.03037,1.003,0.8587,0.003862,0.7126,0.002974,0.4305
4046.406,-4.10E-04,0.5242,0.03052,1.003,0.8587,0.003692,0.7126,0.002984,0.4306
4046.888,-3.95E-04,0.5242,0.03043,1.003,0.859,0.003431,0.7124,0.002939,0.4307
4047.37,-4.02E-04,0.5242,0.03017,1.003,0.8593,0.003144,0.7122,0.002837,0.4306
4047.852,-3.79E-04,0.5243,0.02993,1.003,0.8596,0.00291,0.7121,0.002682,0.4306
4048.334,-3.18E-04,0.5243,0.02981,1.003,0.8599,0.002731,0.7121,0.002521,0.4305
4048.816,-1.87E-04,0.5245,0.03002,1.003,0.8601,0.002662,0.7121,0.002398,0.4304
4049.298,-1.53E-06,0.5247,0.03055,1.004,0.8601,0.002687,0.7123,0.002347,0.4304
4049.781,2.04E-04,0.5249,0.0314,1.005,0.8603,0.002832,0.7125,0.002453,0.4306
4050.263,3.78E-04,0.5251,0.03225,1.006,0.8605,0.003015,0.7128,0.002656,0.4309
4050.745,4.52E-04,0.5252,0.03273,1.006,0.861,0.003167,0.7131,0.002911,0.4312
4051.227,4.80E-04,0.5252,0.03298,1.007,0.8615,0.003283,0.7133,0.003156,0.4316
4051.709,3.86E-04,0.5251,0.03264,1.006,0.8621,0.003259,0.7134,0.003303,0.4318
4052.191,2.27E-04,0.525,0.03202,1.006,0.8625,0.003108,0.7134,0.003322,0.4319
4052.673,5.12E-05,0.5248,0.03144,1.005,0.8625,0.002879,0.7133,0.00323,0.4319
4053.155,-1.04E-04,0.5246,0.03108,1.005,0.8623,0.002649,0.7132,0.003104,0.4318
4053.638,-2.35E-04,0.5245,0.03096,1.005,0.8619,0.002442,0.7131,0.002968,0.4318
4054.12,-3.35E-04,0.5244,0.03112,1.005,0.8615,0.002302,0.7131,0.002846,0.4317
4054.602,-4.05E-04,0.5244,0.03146,1.006,0.8611,0.002278,0.7132,0.002762,0.4317
4055.084,-4.65E-04,0.5243,0.03179,1.006,0.8608,0.002348,0.7134,0.002707,0.4317
4055.566,-5.19E-04,0.5243,0.03192,1.007,0.8608,0.002499,0.7136,0.002667,0.4318
4056.048,-5.64E-04,0.5242,0.0318,1.007,0.861,0.002687,0.714,0.002623,0.4318
4056.53,-5.94E-04,0.5242,0.03147,1.006,0.8612,0.002883,0.7143,0.002567,0.4318
4057.012,-5.71E-04,0.5242,0.03086,1.006,0.8615,0.003035,0.7145,0.002507,0.4318
4057.494,-5.23E-04,0.5243,0.03019,1.005,0.8616,0.003136,0.7148,0.002454,0.4319
4057.977,-4.71E-04,0.5244,0.02951,1.005,0.8617,0.003151,0.7149,0.002429,0.4319
4058.459,-4.52E-04,0.5244,0.02892,1.004,0.8618,0.003098,0.7149,0.00243,0.432
4058.941,-4.86E-04,0.5244,0.02845,1.004,0.8617,0.002983,0.7149,0.002455,0.4321
4059.423,-5.82E-04,0.5243,0.0282,1.004,0.8616,0.00282,0.7149,0.002499,0.4322
4059.905,-7.05E-04,0.5242,0.02835,1.004,0.8614,0.002642,0.7148,0.002547,0.4323
4060.387,-8.10E-04,0.5241,0.02874,1.004,0.8611,0.002478,0.7147,0.002589,0.4325
4060.869,-8.08E-04,0.5241,0.02951,1.005,0.8609,0.002376,0.7147,0.002603,0.4326
4061.351,-6.63E-04,0.5242,0.03045,1.006,0.8609,0.002355,0.7148,0.002576,0.4326
4061.833,-3.71E-04,0.5245,0.03137,1.007,0.8611,0.002432,0.715,0.002493,0.4326
4062.316,5.79E-06,0.5249,0.03203,1.008,0.8615,0.002606,0.7153,0.002352,0.4325
4062.798,3.73E-04,0.5253,0.0324,1.009,0.8621,0.002836,0.7156,0.002178,0.4324
4063.28,6.84E-04,0.5256,0.03249,1.009,0.8627,0.003107,0.716,0.001985,0.4323
4063.762,9.11E-04,0.5258,0.03232,1.009,0.8634,0.003414,0.7164,0.001786,0.4322
4064.244,8.63E-04,0.5258,0.03187,1.008,0.864,0.003615,0.7167,0.001678,0.4322
4064.726,7.39E-04,0.5257,0.03148,1.008,0.8645,0.003742,0.7169,0.001622,0.4322
4065.208,5.36E-04,0.5255,0.03117,1.008,0.8649,0.003745,0.7171,0.001636,0.4323
4065.69,3.04E-04,0.5253,0.03097,1.008,0.865,0.003484,0.7169,0.001742,0.4325
4066.173,1.28E-04,0.5251,0.03079,1.008,0.8651,0.003014,0.7165,0.001881,0.4327
4066.655,1.32E-05,0.525,0.03057,1.007,0.8651,0.002443,0.7161,0.002015,0.4329
4067.137,-5.49E-05,0.5249,0.03026,1.007,0.865,0.001841,0.7156,0.002126,0.4331
4067.619,-1.09E-04,0.5249,0.02988,1.007,0.8649,0.001286,0.7151,0.002212,0.4332
4068.101,-1.83E-04,0.5248,0.0295,1.007,0.8647,9.01E-04,0.7148,0.002259,0.4334
4068.583,-2.95E-04,0.5247,0.02919,1.007,0.8645,6.95E-04,0.7147,0.00228,0.4335
4069.065,-4.43E-04,0.5246,0.02899,1.006,0.8643,6.55E-04,0.7148,0.002279,0.4335
4069.547,-6.02E-04,0.5244,0.02892,1.006,0.8641,7.58E-04,0.715,0.002251,0.4336
4070.029,-7.48E-04,0.5243,0.02893,1.007,0.8639,9.04E-04,0.7153,0.00221,0.4336
4070.512,-8.25E-04,0.5242,0.02909,1.007,0.8639,0.001033,0.7155,0.002142,0.4336
4070.994,-8.13E-04,0.5242,0.02938,1.007,0.864,0.001081,0.7156,0.002058,0.4336
4071.476,-7.54E-04,0.5243,0.02978,1.008,0.8642,0.00108,0.7157,0.001967,0.4336
4071.958,-6.84E-04,0.5244,0.03026,1.008,0.8644,0.001084,0.7159,0.001872,0.4336
4072.44,-6.19E-04,0.5244,0.03079,1.009,0.8647,0.001114,0.716,0.001773,0.4336
4072.922,-5.74E-04,0.5245,0.03131,1.01,0.8649,0.001243,0.7162,0.00166,0.4336
4073.404,-5.53E-04,0.5245,0.03167,1.01,0.8651,0.001511,0.7166,0.00153,0.4335
4073.886,-5.30E-04,0.5246,0.03173,1.01,0.8653,0.001887,0.7171,0.001383,0.4334
4074.369,-4.73E-04,0.5246,0.03151,1.01,0.8653,0.002273,0.7176,0.001233,0.4334
4074.851,-3.58E-04,0.5247,0.03106,1.01,0.8653,0.002539,0.7179,0.001093,0.4333
4075.333,-2.12E-04,0.5249,0.03058,1.009,0.8652,0.002698,0.7182,9.63E-04,0.4332
4075.815,-4.72E-05,0.5251,0.03014,1.009,0.865,0.002621,0.7182,8.48E-04,0.4332
4076.297,9.37E-05,0.5252,0.02985,1.009,0.8647,0.002362,0.7181,7.38E-04,0.4332
4076.779,1.38E-04,0.5253,0.02986,1.009,0.8645,0.001934,0.7178,6.25E-04,0.4331
4077.261,1.10E-04,0.5253,0.03004,1.009,0.8643,0.001497,0.7174,5.06E-04,0.4331
4077.743,7.40E-06,0.5252,0.03038,1.01,0.8643,0.001134,0.7172,3.99E-04,0.4331
4078.225,-1.14E-04,0.525,0.03074,1.01,0.8645,8.99E-04,0.717,3.29E-04,0.4331
4078.708,-2.01E-04,0.525,0.03101,1.01,0.8649,8.13E-04,0.7171,3.28E-04,0.4332
4079.19,-2.37E-04,0.5249,0.03113,1.011,0.8654,8.12E-04,0.7172,3.89E-04,0.4333
4079.672,-2.02E-04,0.525,0.031,1.011,0.8661,8.77E-04,0.7173,5.19E-04,0.4335
4080.154,-1.34E-04,0.5251,0.03065,1.01,0.8668,9.45E-04,0.7175,6.68E-04,0.4337
4080.636,-8.67E-05,0.5251,0.03002,1.01,0.8673,0.001003,0.7177,7.53E-04,0.4339
4081.118,-7.77E-05,0.5251,0.02935,1.009,0.8678,0.00105,0.7178,7.79E-04,0.434
4081.6,-1.15E-04,0.5251,0.02863,1.009,0.8681,0.001105,0.718,7.33E-04,0.434
4082.082,-2.00E-04,0.525,0.02795,1.008,0.8683,0.001185,0.7182,6.12E-04,0.434
4082.565,-2.94E-04,0.5249,0.02741,1.008,0.8685,0.001285,0.7184,4.77E-04,0.4339
4083.047,-3.60E-04,0.5249,0.02712,1.007,0.8688,0.001391,0.7186,3.88E-04,0.4339
4083.529,-3.89E-04,0.5249,0.0271,1.008,0.8693,0.001494,0.7188,3.66E-04,0.434
4084.011,-3.97E-04,0.5249,0.02728,1.008,0.8698,0.001594,0.719,3.90E-04,0.4341
4084.493,-3.86E-04,0.5249,0.02781,1.008,0.8702,0.001703,0.7192,4.74E-04,0.4342
4084.975,-3.72E-04,0.5249,0.02853,1.009,0.8704,0.001828,0.7194,5.82E-04,0.4344
4085.457,-3.55E-04,0.5249,0.02941,1.01,0.8703,0.001971,0.7197,7.14E-04,0.4346
4085.939,-3.36E-04,0.525,0.03031,1.011,0.8699,0.00213,0.72,8.53E-04,0.4348
4086.421,-2.91E-04,0.525,0.03093,1.012,0.8692,0.002253,0.7202,0.001003,0.4351
4086.904,-2.33E-04,0.5251,0.03134,1.012,0.8684,0.002345,0.7204,0.001149,0.4353
4087.386,-1.73E-04,0.5251,0.03146,1.013,0.8678,0.002361,0.7205,0.001265,0.4355
4087.868,-1.29E-04,0.5252,0.03142,1.013,0.8674,0.002306,0.7206,0.001335,0.4356
4088.35,-1.16E-04,0.5252,0.03126,1.013,0.8673,0.002166,0.7205,0.001336,0.4357
4088.832,-1.33E-04,0.5252,0.03104,1.013,0.8674,0.00195,0.7204,0.001268,0.4357
4089.314,-1.73E-04,0.5252,0.03071,1.012,0.8676,0.001635,0.7202,0.001083,0.4356
4089.796,-2.01E-04,0.5252,0.0303,1.012,0.8679,0.001304,0.72,8.55E-04,0.4355
4090.278,-1.90E-04,0.5252,0.02981,1.012,0.8681,0.001009,0.7198,6.11E-04,0.4353
4090.761,-1.18E-04,0.5253,0.02926,1.011,0.8682,8.50E-04,0.7197,4.12E-04,0.4352
4091.243,-9.81E-06,0.5254,0.02873,1.011,0.8683,8.30E-04,0.7198,2.82E-04,0.4351
4091.725,1.16E-04,0.5255,0.02825,1.01,0.8683,9.23E-04,0.72,2.14E-04,0.4351
4092.207,2.53E-04,0.5256,0.02784,1.01,0.8683,0.001141,0.7203,2.18E-04,0.4352
4092.689,3.16E-04,0.5257,0.02774,1.01,0.8685,0.001438,0.7207,3.55E-04,0.4354
4093.171,3.31E-04,0.5257,0.02773,1.01,0.8687,0.001694,0.7211,5.22E-04,0.4356
4093.653,2.22E-04,0.5256,0.02798,1.011,0.8692,0.001754,0.7213,6.90E-04,0.4358
4094.135,8.43E-05,0.5255,0.02829,1.011,0.8698,0.001722,0.7214,8.16E-04,0.436
4094.617,-7.11E-05,0.5254,0.02868,1.011,0.8705,0.001621,0.7214,8.88E-04,0.4361
4095.1,-1.95E-04,0.5253,0.02916,1.012,0.8712,0.001526,0.7214,8.82E-04,0.4361
4095.582,-2.75E-04,0.5252,0.02966,1.013,0.8719,0.001488,0.7214,8.43E-04,0.4361
4096.064,-2.68E-04,0.5252,0.03011,1.013,0.8724,0.001553,0.7216,7.71E-04,0.4361
4096.546,-1.82E-04,0.5253,0.03039,1.014,0.8728,0.001697,0.7219,7.01E-04,0.4361
4097.028,-4.18E-05,0.5254,0.03036,1.014,0.8729,0.001856,0.7221,6.65E-04,0.4361
4097.51,1.08E-04,0.5256,0.0302,1.014,0.873,0.002003,0.7224,6.47E-04,0.4361
4097.992,2.06E-04,0.5257,0.02967,1.013,0.8727,0.002021,0.7225,7.02E-04,0.4362
4098.474,2.59E-04,0.5258,0.02911,1.013,0.8724,0.00198,0.7226,7.79E-04,0.4363
4098.956,2.41E-04,0.5258,0.02859,1.012,0.8719,0.00186,0.7226,8.77E-04,0.4364
4099.439,1.50E-04,0.5257,0.02826,1.012,0.8713,0.001704,0.7225,9.54E-04,0.4366
4099.921,2.93E-05,0.5256,0.02808,1.012,0.8708,0.001568,0.7225,9.85E-04,0.4366
4100.403,-1.10E-04,0.5254,0.028,1.012,0.8704,0.001465,0.7225,9.65E-04,0.4366
4100.885,-2.52E-04,0.5253,0.02793,1.012,0.8701,0.00151,0.7226,8.32E-04,0.4366
4101.367,-3.75E-04,0.5252,0.02775,1.012,0.8701,0.001663,0.7229,6.53E-04,0.4364
4101.849,-4.64E-04,0.5251,0.02746,1.012,0.8702,0.001904,0.7232,4.63E-04,0.4363
4102.331,-5.07E-04,0.5251,0.0271,1.011,0.8703,0.002198,0.7236,2.95E-04,0.4361
4102.813,-4.91E-04,0.5251,0.02674,1.011,0.8706,0.002499,0.724,1.76E-04,0.4361
4103.296,-3.84E-04,0.5252,0.02654,1.011,0.8709,0.002717,0.7244,1.64E-04,0.4361
4103.778,-1.98E-04,0.5254,0.02668,1.011,0.8714,0.002744,0.7245,2.79E-04,0.4362
4104.26,5.18E-06,0.5256,0.02701,1.012,0.8719,0.002666,0.7245,4.40E-04,0.4364
4104.742,1.93E-04,0.5258,0.02759,1.012,0.8726,0.002454,0.7244,6.53E-04,0.4367
4105.224,3.51E-04,0.526,0.02824,1.013,0.8733,0.002219,0.7243,8.64E-04,0.4369
4105.706,4.25E-04,0.526,0.02878,1.014,0.874,0.002087,0.7243,0.001031,0.4372
4106.188,4.52E-04,0.5261,0.02904,1.014,0.8745,0.002127,0.7244,0.001137,0.4373
4106.67,4.78E-04,0.5261,0.02919,1.014,0.8749,0.002236,0.7246,0.001224,0.4374
4107.152,5.00E-04,0.5261,0.02898,1.014,0.8751,0.002465,0.725,0.001244,0.4375
4107.635,5.32E-04,0.5262,0.02874,1.014,0.8753,0.002672,0.7253,0.001259,0.4375
4108.117,5.61E-04,0.5262,0.02847,1.014,0.8754,0.002827,0.7255,0.00125,0.4376
4108.599,5.75E-04,0.5262,0.02826,1.014,0.8754,0.002915,0.7257,0.001228,0.4376
4109.081,5.69E-04,0.5262,0.02815,1.014,0.8755,0.002954,0.7259,0.001196,0.4376
4109.563,5.33E-04,0.5262,0.02837,1.014,0.8753,0.002951,0.726,0.001147,0.4376
4110.045,5.06E-04,0.5262,0.02881,1.015,0.8749,0.002964,0.7261,0.001092,0.4376
4110.527,5.00E-04,0.5262,0.02931,1.015,0.8746,0.002999,0.7263,0.001038,0.4376
4111.009,5.47E-04,0.5263,0.02971,1.016,0.8743,0.002991,0.7264,9.89E-04,0.4376
4111.492,6.22E-04,0.5263,0.02993,1.016,0.8741,0.00293,0.7264,9.46E-04,0.4376
4111.974,7.24E-04,0.5265,0.02979,1.016,0.8743,0.002743,0.7263,9.15E-04,0.4376
4112.456,8.31E-04,0.5266,0.0293,1.016,0.8746,0.002435,0.7261,8.96E-04,0.4376
4112.938,9.01E-04,0.5266,0.02846,1.015,0.8752,0.001993,0.7258,8.95E-04,0.4376
4113.42,9.04E-04,0.5267,0.02755,1.014,0.8757,0.001528,0.7254,9.07E-04,0.4377
4113.902,8.47E-04,0.5266,0.02679,1.014,0.876,0.001117,0.7251,9.22E-04,0.4377
4114.384,6.62E-04,0.5264,0.02666,1.014,0.8757,9.86E-04,0.7251,9.14E-04,0.4378
4114.866,4.44E-04,0.5262,0.02683,1.014,0.8753,9.99E-04,0.7252,8.83E-04,0.4378
4115.348,2.01E-04,0.526,0.02719,1.014,0.8747,0.001124,0.7255,8.28E-04,0.4378
4115.831,-4.28E-05,0.5258,0.02757,1.015,0.8743,0.001304,0.7257,7.56E-04,0.4377
4116.313,-2.75E-04,0.5255,0.02786,1.015,0.874,0.001469,0.726,6.78E-04,0.4377
4116.795,-4.01E-04,0.5254,0.0278,1.015,0.8741,0.001505,0.7262,6.55E-04,0.4377
4117.277,-4.65E-04,0.5254,0.0276,1.015,0.8743,0.001466,0.7262,6.75E-04,0.4378
4117.759,-4.64E-04,0.5254,0.0273,1.015,0.8746,0.001365,0.7262,7.46E-04,0.4379
4118.241,-3.60E-04,0.5255,0.02707,1.015,0.8749,0.001236,0.7262,8.92E-04,0.4381
4118.723,-2.09E-04,0.5256,0.027,1.015,0.8751,0.001137,0.7262,0.001069,0.4383
4119.205,-2.39E-05,0.5258,0.02734,1.015,0.8754,0.001152,0.7263,0.001213,0.4385
4119.688,1.43E-04,0.526,0.02777,1.016,0.8757,0.00121,0.7265,0.00132,0.4386
4120.17,2.90E-04,0.5262,0.02835,1.016,0.8762,0.001326,0.7267,0.001354,0.4387
4120.652,4.16E-04,0.5263,0.02889,1.017,0.8766,0.001447,0.727,0.001294,0.4387
4121.134,5.39E-04,0.5264,0.02934,1.018,0.8771,0.001548,0.7272,0.001201,0.4386
4121.616,6.78E-04,0.5266,0.02953,1.018,0.8775,0.001551,0.7273,0.001077,0.4385
4122.098,8.44E-04,0.5267,0.02943,1.018,0.8774,0.001412,0.7272,9.69E-04,0.4385
4122.58,0.001015,0.5269,0.02909,1.018,0.877,0.001146,0.7271,9.00E-04,0.4384
4123.062,0.001176,0.5271,0.0287,1.017,0.8765,8.37E-04,0.7269,8.52E-04,0.4384
4123.544,0.001287,0.5272,0.02828,1.017,0.8758,5.06E-04,0.7267,8.19E-04,0.4384
4124.027,0.001311,0.5272,0.02789,1.017,0.8752,2.19E-04,0.7265,7.81E-04,0.4384
4124.509,0.001194,0.5271,0.02762,1.017,0.8748,5.50E-05,0.7264,7.25E-04,0.4384
4124.991,9.60E-04,0.5269,0.02745,1.017,0.8746,1.55E-05,0.7265,6.54E-04,0.4384
4125.473,6.41E-04,0.5266,0.02738,1.017,0.8747,6.72E-05,0.7267,5.88E-04,0.4384
4125.955,2.94E-04,0.5263,0.02738,1.017,0.8749,1.50E-04,0.7268,5.60E-04,0.4384
